,disk_ID,disk_capacity,timestamp_num,avg_bandwidth,peak_bandwidth,cluster_index,pre_bandwidth
32,385ba445-eae7-4dcc-85d8-5dfc32b2ea79,50,2016.0,3141.117063492064,22920.0,400,69094.33088660422
33,3bf2d974-cab6-4a87-82c0-08ab57b013fb,80,2016.0,282.45188492063494,335.0,400,69094.33088660422
34,409ea40a-9999-450e-9de2-5fb01518702c,50,2016.0,2881.2876984126983,23616.0,400,69094.33088660422
35,46865b44-305d-4451-9beb-f67d0408f96d,20,2016.0,289.38392857142856,679.0,400,69094.33088660422
36,49693184-454f-4563-b081-bf3da63cd19c,1370,2016.0,196.16666666666663,339.0,400,69094.33088660422
37,4eb26bde-1f1c-4a9c-9144-07014d7dd806,400,2016.0,45239.76934523809,422050.0,400,69094.33088660422
38,4f6bbbcb-888c-414d-bcae-4c1fecdfc751,100,2016.0,14.94047619047619,17.0,400,69094.33088660422
39,5086af91-825b-49f9-a5b3-5e3be2d30e8f,50,2016.0,8274.695932539682,28957.0,400,69094.33088660422
40,532d7f0e-b28c-4f16-86fa-37411e26ad71,200,2016.0,4.216269841269841,10.0,400,69094.33088660422
41,537b5960-6146-4cbe-8870-253782e42bc0,50,2016.0,3044.3258928571427,26284.0,400,69094.33088660422
42,54752947-2568-4f4e-807e-dfe1287cd924,50,2016.0,12862.934027777776,147587.0,400,69094.33088660422
43,55f6fb35-5d18-4128-93ca-73c548067a40,500,2016.0,1827.1468253968253,97390.0,400,69094.33088660422
44,572bc4d0-95cc-4ae2-a1a6-f655c14ddfaf,200,2016.0,6980.926091269841,34575.0,400,69094.33088660422
45,5837aac7-51cc-490c-855c-466e46074f30,100,2016.0,52131.30307539683,2126937.0,400,69094.33088660422
46,588dc212-7477-4996-874a-3fc6a550e85a,1370,2016.0,30374.494543650795,1033900.0,400,69094.33088660422
47,5c3c907e-37b4-429e-9843-6a0dc679e631,200,2016.0,4.169146825396825,10.0,400,69094.33088660422
48,5c6cd10b-55af-4075-b8ee-8565e885dd1c,200,2016.0,24651.068452380958,46130.0,400,69094.33088660422
49,5dee706e-454b-4225-9d5a-db967e7823ba,1000,2016.0,97848.27331349206,473311.0,400,69094.33088660422
50,608099ad-3943-4420-af0b-23fe1ca2b49f,200,2016.0,1532.092261904762,1997.0,400,69094.33088660422
51,61457853-d086-4553-8b47-c7b301015996,500,2016.0,27016.63938492064,446922.0,400,69094.33088660422
52,63e791fc-0346-4df6-997f-dc2e35513fc5,560,2016.0,608270.3452380953,1022318.0,400,69094.33088660422
53,644173bf-3447-4953-9771-b556f56c933d,50,2016.0,52624.24801587302,93540.0,400,69094.33088660422
54,65913138-1580-4f41-9ed6-11d247cfdbc4,50,2016.0,4036.0104166666665,27272.0,400,69094.33088660422
55,65c6e409-e432-4d25-b0ef-3b515a7087be,500,2016.0,13796.598214285714,41416.0,400,69094.33088660422
56,6718f3c5-63f9-4373-a833-4bc769b28cf2,20,2016.0,119.29017857142856,2522.0,400,69094.33088660422
57,6a9fd826-b20e-4e65-8523-ba4952201b4c,20,2016.0,257.6537698412698,362.0,400,69094.33088660422
58,6b4b90e6-4e6e-4b08-a064-28890d64fdf7,250,2016.0,30870.572916666668,494227.0,400,69094.33088660422
59,6ba39525-e5ea-4538-971c-a70ad286f89d,500,2016.0,631085.6999007936,3659314.0,400,69094.33088660422
60,6d33a880-6ce3-4b6a-847d-467f7d5ffcd5,50,2016.0,2959.5476190476197,24630.0,400,69094.33088660422
61,70bc2bc0-55d3-466a-ba42-40e5a3d9498d,500,2016.0,13853.18601190476,18417.0,400,69094.33088660422
62,70ee943a-fdff-41a5-831f-a70589dfb5df,200,2016.0,17210.55753968254,614275.0,400,69094.33088660422
63,7272cf40-b497-4255-a3c3-d7b943f4908c,200,2016.0,116319.71875,6902484.0,400,69094.33088660422
64,775ea6a7-61e6-463b-abe7-6472bc90b24d,50,2016.0,95495.47023809524,246467.0,400,69094.33088660422
65,7a4dca76-27ee-4dc0-8ece-1acc016336e7,1000,2016.0,292401.31001984124,2347203.0,400,69094.33088660422
66,7e1601cc-5051-48ac-98fa-30371fb8c274,500,2016.0,2651.464781746032,129527.0,400,69094.33088660422
67,7e8e03dd-a2c0-4059-add5-3b8f860a9277,50,2016.0,8180.389384920635,29704.0,400,69094.33088660422
68,805d86a2-c706-4754-ac63-9830ac5fa62c,100,2016.0,4.532738095238095,5.0,400,69094.33088660422
69,818cfcac-a62f-43bb-9238-ea69f7ae3c2b,200,2016.0,8191.361111111111,175024.0,400,69094.33088660422
70,832b1f5a-79f7-429a-8fd8-8739716a6e1b,300,2016.0,51952.831349206346,1239542.0,400,69094.33088660422
71,87c1e1d0-4680-40e6-a35d-7b7dfd757c37,300,2016.0,7483.5625,27308.0,400,69094.33088660422
72,880a76c2-b2d9-4afa-9969-71166b19bf66,50,2016.0,12836.85367063492,92958.0,400,69094.33088660422
73,8955012c-4706-490a-9f3a-2e7efb221c88,500,2016.0,1428.4761904761904,292949.0,400,69094.33088660422
74,8d7609f5-12e3-4b63-ae3a-509fba858f6e,500,2016.0,74644.60119047618,188254.0,400,69094.33088660422
75,901e8f1d-4644-4030-89b2-bdcf13739a13,300,2016.0,293.297123015873,341.0,400,69094.33088660422
76,9100d265-0ab6-4278-8ba8-73094766bf7b,50,2016.0,6270.863591269841,19918.0,400,69094.33088660422
77,910abd5a-3255-42b7-9395-a01b9ba02680,30,2016.0,15.209325396825395,48.0,400,69094.33088660422
78,915a8bf9-f6fb-4b3c-8bbb-e1c6e0d29717,50,2016.0,2875.210813492064,24107.0,400,69094.33088660422
79,91f52ee9-aa66-45b8-a633-83c2a9e24e5b,1370,2016.0,6587.241567460317,1032990.0,400,69094.33088660422
80,95391209-5812-4bbe-be8c-6b10758f1234,500,2016.0,12682468.875496032,52437340.0,400,69094.33088660422
81,955d731c-ba22-4369-ab2b-49df7c7df959,200,2016.0,11595.077876984127,1113853.0,400,69094.33088660422
82,98da844d-acfb-4e4e-a97b-e71a9208c4f0,50,2016.0,13796.30357142857,49873.0,400,69094.33088660422
83,99c1f5ef-677b-47bb-b2ae-068ed3dc100f,50,2016.0,3296.742063492064,515615.0,400,69094.33088660422
84,9d474e1d-eb9e-4cae-870f-2604cda0cba7,200,2016.0,1068.8253968253969,1400.0,400,69094.33088660422
85,9fa9fa95-6c57-410f-b403-61bda93a986a,200,2016.0,822.907242063492,57249.0,400,69094.33088660422
86,a256ef40-62c0-435d-bb19-517531a5c1ce,560,2016.0,428434.6259920635,740760.0,400,69094.33088660422
87,a2700d53-8a39-421e-aa0f-021d90330412,50,2016.0,3569.3541666666665,24553.0,400,69094.33088660422
88,a2a4be9f-09bf-4f02-85dc-bbc91818552f,80,2016.0,2586.148313492064,81862.0,400,69094.33088660422
89,a3415250-7efb-4bbc-a793-4d7c2f560c6e,500,2016.0,119442.9191468254,9172265.0,400,69094.33088660422
90,a4b20178-f37a-4f00-9c48-e8866eedf004,200,2016.0,4.625992063492063,5.0,400,69094.33088660422
91,a580bbba-cac7-461c-8b04-8b54c249e6b1,100,2016.0,7348.065972222223,158401.0,400,69094.33088660422
92,ac83c00d-6b41-4801-8a39-71979e9c4a2a,100,2016.0,57065.41716269841,4270695.0,400,69094.33088660422
93,aedf1dfa-fd48-4af3-ac1b-3ef0d5e7cecd,300,2016.0,321335.4682539682,1319784.0,400,69094.33088660422
94,b3735d26-561e-444a-ade5-1a60b94b7c30,300,2016.0,466246.9503968254,4395884.0,400,69094.33088660422
95,b387b812-c0f9-4281-819f-62304a53482b,100,2016.0,560380.3452380953,8269908.0,400,69094.33088660422
96,b5bf67bf-3c56-408c-a263-8f43fa5ffb66,200,2016.0,1355.3080357142858,2672.0,400,69094.33088660422
97,b5e77a2f-23b0-4b19-9eb6-a12e2211d027,1370,2016.0,197.86507936507937,318.0,400,69094.33088660422
98,b751992d-2ca9-4b15-a646-717c11aa8ddb,100,2016.0,773383.7886904762,10582134.0,400,69094.33088660422
99,b8ce86b1-46b0-43d5-a63b-00ea28d1e5ea,1000,2016.0,11577.25496031746,1268066.0,400,69094.33088660422
100,b8fc00ec-d590-4074-baa3-6216b9038d8f,50,2016.0,8128.016369047619,29586.0,400,69094.33088660422
101,bb9b4c35-108c-49ee-a983-942b7128feca,50,2016.0,3231.839285714286,22358.0,400,69094.33088660422
102,be6d64f4-e769-498b-be44-345245999e85,1370,2016.0,198.33333333333331,315.0,400,69094.33088660422
103,bfdfc15b-6dc5-4004-8dd9-4af55e71838e,500,2016.0,9678.917162698412,86769.0,400,69094.33088660422
104,c0441b32-d5c6-457f-888b-8d88af2fbce9,200,2016.0,5737.230158730159,43018.0,400,69094.33088660422
105,c4ad4f8e-91f0-493f-917c-c8f657f3bbaf,100,2016.0,404779.3214285714,860195.0,400,69094.33088660422
106,c7a6b06b-fce9-4e35-92ff-42b9f49318c4,80,2016.0,2642.7261904761904,81635.0,400,69094.33088660422
107,cd46d549-cdc8-4a86-9288-488c99871c1e,200,2016.0,5663.034226190476,23899.0,400,69094.33088660422
108,ce35dacf-e538-4d95-97c0-d3172f1c5043,100,2016.0,739703.5833333334,6813232.0,400,69094.33088660422
109,cea991e8-b261-47fe-a6e5-34f9ddee439c,1000,2016.0,3141856.728670635,10316394.0,400,69094.33088660422
110,cf82f9df-08c9-4f57-9750-b83afaf34f35,1000,2016.0,1014271.664186508,2182549.0,400,69094.33088660422
111,cf8f442c-771c-42cc-b62f-4e2e77d32482,500,2016.0,77.05704365079364,51894.0,400,69094.33088660422
112,cfc18818-c00e-45c5-8abe-224974b9fd53,100,2016.0,34748.49156746032,242276.0,400,69094.33088660422
113,d05ae611-fefa-4fb9-afaf-c2c6f9dad2d1,50,2016.0,76.57242063492063,7367.0,400,69094.33088660422
114,d37a5ce4-7f53-4a7e-af3f-6a2a7bc31289,100,2016.0,5896.459325396825,139655.0,400,69094.33088660422
115,d49d36ed-c3c5-4feb-bf6c-eaae59f6de9e,2000,2016.0,1438608.666170635,15640901.0,400,69094.33088660422
116,d65de7f1-041b-4836-9c82-4ad2e08fb602,100,2016.0,1228261.0401785714,3629061.0,400,69094.33088660422
117,d6d26c77-09f3-4c20-a24c-2b1f9a946c10,100,2016.0,12692.877976190475,79452.0,400,69094.33088660422
118,da00ba1d-c2e5-4746-b021-1fe0bcc97de8,100,2016.0,55364.83283730159,2078179.0,400,69094.33088660422
119,dd1ba451-2ed8-4357-9771-f42712db51c4,500,2016.0,5614.739583333333,54617.0,400,69094.33088660422
120,df5bcffd-d8eb-45b6-a1e9-1cc7c70a43d7,100,2016.0,739273.716765873,1156187.0,400,69094.33088660422
121,e1245551-02d8-4c0c-a77f-02b4fbb077ae,20,2016.0,290.83531746031747,353.0,400,69094.33088660422
122,e32b7950-9901-41de-ad38-fb7a03b320f4,100,2016.0,2189.2103174603176,6572.0,400,69094.33088660422
123,e5ab75a4-cf72-46d6-8213-9d24d79d8286,200,2016.0,1070.2286706349207,2508.0,400,69094.33088660422
124,e632c0ee-dba3-4d1b-9ff9-cbd7f42256f6,300,2016.0,732332.6264880953,5899615.0,400,69094.33088660422
125,e9bb0bbf-9ebe-4208-b2d5-23f22e7316d5,500,2016.0,255272.7757936508,2404118.0,400,69094.33088660422
126,ec1d25b3-a25c-40a8-a1e3-213a13d128fb,50,2016.0,17261.123015873014,79821.0,400,69094.33088660422
127,ed1fcafe-065e-431d-9120-69c4a7088e5d,500,2016.0,12172057.62797619,50505069.0,400,69094.33088660422
128,ee2d5f53-d7f8-4e73-8933-7f1fc32efc02,20,2016.0,203.31051587301587,269.0,400,69094.33088660422
129,f1ed02f0-0e73-4e1e-b4b7-97fc34275b19,500,2016.0,6.28968253968254,12.0,400,69094.33088660422
130,f2a71a3f-3dfe-44aa-85ca-fca0a7bb3dde,300,2016.0,225755.49503968252,416210.0,400,69094.33088660422
131,f36f12ba-e79e-418f-ba53-8f6d762cea00,4000,2016.0,5334733.193948412,15873476.0,400,1206232.9277002257
132,f39bc08d-c327-4181-b90a-5691b9d86932,500,2016.0,809448.8893849206,1499409.0,400,69094.33088660422
133,f46f60c7-d459-4355-a18b-eb374735a696,50,2016.0,6801.688492063492,31884.0,400,69094.33088660422
134,f857d357-baa1-44f8-a968-3a8897473a7f,20,2016.0,119.29315476190476,2538.0,400,69094.33088660422
135,f8b9aefe-6b8e-4358-bd2a-3ed445b0c26e,50,2016.0,1421.6795634920634,8361.0,400,69094.33088660422
136,facaf9ab-214f-4b11-8601-b815f1b3f665,2100,2016.0,358950.1507936508,19638991.0,400,69094.33088660422
137,fc7317a9-38d0-4cc8-a30c-f335b9e1a7a4,1370,2016.0,401846.60615079367,2641543.0,400,69094.33088660422
138,fe4cb8b4-3366-41bf-86af-0ae2548f8f8b,100,2016.0,125744.02777777778,1002547.0,400,69094.33088660422
139,ff8b0694-4e7c-46de-8026-6007b299eb57,500,2016.0,12279941.90922619,51169649.0,400,69094.33088660422
140,fffcf8fd-28ca-4215-add0-3d3e62122e87,20,2016.0,223.9821428571429,343.0,400,69094.33088660422
141,db4ad297-6a89-434f-97b0-ee91a075facf,1400,2016.0,274973.97321428574,10419068.0,400,1206232.9277002257
142,1dd65ae8-8dcb-4609-af60-f8ec936e1c37,1400,2016.0,279284.8323412698,15223992.0,400,1206232.9277002257
143,d3023fae-eab3-4fce-a3eb-eb77c048af20,200,2016.0,42736.39880952381,75587.0,400,69094.33088660422
144,d1a010f8-f19b-4d00-b458-2fa084cd1ce9,200,2016.0,195576.74751984127,428055.0,400,69094.33088660422
145,a569418e-d859-43a7-beca-932bfa89dac9,50,2016.0,3372.4766865079364,3914.0,400,69094.33088660422
146,e3d8eec1-23aa-4e73-8d14-c433dc477b5a,200,2016.0,7877.4265873015875,112525.0,400,69094.33088660422
147,1e5624e1-0f2b-47f0-ae59-5ce6432ea7cd,200,2016.0,6036.678075396825,29384.0,400,69094.33088660422
148,c614d7b5-d50e-4701-8923-84a48e0577b4,100,2016.0,2471579.941964286,13526680.0,400,69094.33088660422
149,f01e09a5-560b-4cec-a15f-5b9ab774e554,100,2016.0,2424828.894345238,13547900.0,400,69094.33088660422
150,66e3ed06-582e-464f-b810-78174bc9d7ee,1500,2016.0,3289883.395833333,11420479.0,400,69094.33088660422
151,1c6564dd-0d1b-42a4-bac4-3e40b4196881,1500,2016.0,4486767.580357143,16742469.0,400,69094.33088660422
152,3d09ed87-be76-493b-95ae-1dd62c90047a,100,2016.0,328.90228174603175,344.0,400,69094.33088660422
153,1eb93e7e-b947-48d7-adf0-25587190ce09,200,2016.0,92376.07341269842,372428.0,400,69094.33088660422
154,0584b37e-e8da-4436-8c5e-d486b3e3b639,1000,2016.0,214.34871031746036,1388.0,400,69094.33088660422
155,d31813e8-aa5e-4b5f-af7a-28a355d3d2ca,1400,2016.0,326802.64136904763,9150454.0,400,1206232.9277002257
156,0a77dc88-a521-4832-a5fb-78305d6f0498,1400,2016.0,314605.3501984127,7945228.0,400,1206232.9277002257
157,533e7442-980d-40fd-bbc8-2d443c0edde5,170,2016.0,734729.1140873015,817924.0,400,69094.33088660422
158,54b505bf-5d87-4f82-b7af-961ca33da86b,530,2016.0,660904.1994047619,42340735.0,400,69094.33088660422
159,337c41e0-bd20-47ab-8dd5-dfce6838a527,1370,2016.0,6018.787202380952,591537.0,400,69094.33088660422
160,d60dd037-3a29-43fd-b690-7e43d720b957,50,2016.0,7789.3110119047615,27103.0,400,69094.33088660422
161,c671f660-b60f-4e6a-8bf9-f9d412862cbf,100,2016.0,5793.908730158731,40832.0,400,69094.33088660422
162,15404a6e-b36f-460a-afd6-65342b6cfe64,100,2016.0,3299.40873015873,37347.0,400,69094.33088660422
163,ba54559f-b79b-46ff-bafa-fb20dee5ad4e,100,2016.0,11106.395833333334,35195.0,400,69094.33088660422
164,521ee79b-d09e-4b84-90b0-f7bf43f9a690,50,2016.0,14159.056051587302,176937.0,400,69094.33088660422
165,2370e133-66f1-4f6a-a98d-7bc15cc69caf,200,2016.0,14750.195932539682,83064.0,400,69094.33088660422
166,6e044635-aafa-4593-877d-579f67fc51c0,200,2016.0,15054.934027777776,381796.0,400,69094.33088660422
167,727095cd-93b7-4e9c-8d03-db7427febcc4,20,2016.0,520.3581349206349,2104.0,400,69094.33088660422
168,8b3087c9-2e5d-4a4b-bbcd-b2eb00a63178,200,2016.0,2275.7574404761904,2483.0,400,69094.33088660422
169,ded6e35a-1441-4213-aafd-84fd88f29d01,200,2016.0,57270.65178571428,65818.0,400,69094.33088660422
170,eac0320a-f6fc-46b8-a606-95297740f443,2000,2016.0,1821577.392857143,2755947.0,400,69094.33088660422
171,01fe5b8d-8123-498d-9242-c61ef3bde86c,50,2016.0,2100.6691468253966,22973.0,400,69094.33088660422
172,8d4ca33e-ca14-4e97-a828-248c11c25040,200,2016.0,114367.77331349206,723895.0,400,69094.33088660422
173,cb588961-6f83-49a7-8827-33cf5238b550,50,2016.0,30531.663194444445,4245813.0,400,69094.33088660422
174,95c1ec0a-26e7-4da3-ad76-71a4f764a7bf,50,2016.0,28796.683035714286,2345101.0,400,69094.33088660422
175,e029d871-9100-406e-99ff-ede942b4eadd,50,2016.0,7908.359623015873,41361.0,400,69094.33088660422
176,c367afa9-ed57-4077-ac38-c9cfb5b722b6,20,2016.0,20309.396825396827,81327.0,400,69094.33088660422
177,dd35170e-3fab-4fb1-8900-93b69aaf7318,1000,2016.0,200977.96924603172,2706991.0,400,69094.33088660422
178,6b91da64-b3d2-4d90-a4a4-521b67f97ef6,200,2016.0,8029.255952380952,24840.0,400,69094.33088660422
179,83edd47a-52a2-40f9-88fd-31c1ecd4b402,1000,2016.0,187918.6805555556,2458206.0,400,69094.33088660422
180,8c53101a-68b3-49ef-a677-c68d52dc87a1,1000,2016.0,233722.72222222225,290549.0,400,69094.33088660422
181,8b73218e-eed2-4258-af4c-e31128b2b0b0,50,2016.0,3113.246031746032,24625.0,400,69094.33088660422
182,1ecbe44c-8536-4c2e-902d-63fc5b97cb0e,700,2016.0,375.4642857142857,1446.0,400,69094.33088660422
183,686c2a94-f62c-4b83-b190-ad6918d07a6e,170,2016.0,1120812.865575397,2019847.0,400,69094.33088660422
184,8d042488-005a-41b9-94e5-b69a7adfb909,1000,2016.0,226664.61607142855,1984498.0,400,69094.33088660422
185,39da0c44-24cd-4e08-8c4a-1830eeef05fb,1000,2016.0,240602.09722222225,2599806.0,400,69094.33088660422
186,c439873e-62a8-4255-98fa-f26d5def7098,1000,2016.0,229309.8333333333,2003494.0,400,69094.33088660422
187,b68d8f2d-695d-4896-9fdb-130321ccc221,1000,2016.0,225230.95039682536,3122063.0,400,69094.33088660422
188,df6a0188-8d97-4c93-be3d-0496600da8e7,1000,2016.0,227515.03720238092,2007274.0,400,69094.33088660422
189,9e82a50d-5fae-4c5f-83a4-1891fe1dbb22,50,2016.0,21438.645337301587,834023.0,400,69094.33088660422
190,9fe3d634-a111-4cba-a656-4c8b584296cd,300,2016.0,118219.08134920636,5765592.0,400,69094.33088660422
191,9ddfa16f-54cf-4bdb-8aaf-1ef6265e0d3b,1000,2016.0,3582229.847222222,24605519.0,400,69094.33088660422
192,c2b01619-ee7c-4bb9-ae12-ea0a09820cb9,100,2016.0,19134.85615079365,83274.0,400,69094.33088660422
193,81bfb163-69e1-4e42-bb26-9e589b093a96,20,2016.0,54.251488095238095,532.0,400,69094.33088660422
194,78be9e3b-ed43-4836-9d62-3c5e6f40a7a2,1000,2016.0,18801275.90029762,34207215.0,400,69094.33088660422
195,96193794-0c0d-4375-accf-50e87e00593d,1000,2016.0,6.117063492063492,91.0,400,69094.33088660422
196,3eccab8d-93ad-4433-94a2-ceea9a1c1a4c,1000,2016.0,5.533730158730159,91.0,400,69094.33088660422
197,adbc8675-8851-4500-b016-74730cde65f0,170,2016.0,593793.287202381,822232.0,400,69094.33088660422
198,50533330-9f55-48fa-bbd1-7ee4db1287f8,1400,2016.0,327462.1036706349,11221708.0,400,1206232.9277002257
199,a602637f-ff2f-4faa-9e22-d7e53c4e5fba,50,2016.0,3061.2023809523807,134013.0,400,69094.33088660422
200,48c5d4e7-d08f-472b-9e87-78d74ded661d,200,2016.0,427148.3581349207,895772.0,400,69094.33088660422
201,f968c9e7-9746-49f3-b49f-8e6f0952c381,8000,2016.0,18825455.098214287,33973984.0,400,11853462.985243056
202,7d78c96c-40ff-401d-9eef-3eb19303a9aa,50,2016.0,7639.058035714285,10816.0,400,69094.33088660422
203,92618db2-59e5-45ed-a93e-9c80ea493fe4,50,2016.0,5862.058035714285,1179513.0,400,69094.33088660422
204,c16a1352-3063-49a4-a43f-0e9fc1697685,1400,2016.0,13868.857142857143,1036939.0,400,69094.33088660422
205,dc312767-bba7-4a16-9736-bce1b3db9a54,20,2016.0,22.822916666666668,62.0,400,69094.33088660422
206,7ba22a0a-98e3-46ee-88b7-d05360b459bf,300,2016.0,22193.77083333333,146268.0,401,69094.33088660422
207,f36e476a-69ee-4138-a2d8-6faf44631b2f,50,2016.0,7775.359126984127,867268.0,401,69094.33088660422
208,00523a55-2a15-472e-8d1a-aba5560664d1,50,2016.0,11317.308531746032,38145.0,401,69094.33088660422
209,00d1d2d7-07dc-4703-aac9-43ed75aec6fa,1370,2016.0,31380.77876984127,6061030.0,401,69094.33088660422
210,018e262f-5e2b-4b4b-984e-e9e7195e3037,200,2016.0,8121.970734126984,30140.0,401,69094.33088660422
211,02661956-a340-4cf9-acac-f45d12f82644,50,2016.0,10946.974702380952,57771.0,401,69094.33088660422
212,028ddf12-a892-4bce-b719-bbac7685772a,50,2016.0,8632.520833333334,33079.0,401,69094.33088660422
213,02b1669d-eab2-4edd-95e5-14da0d96d747,50,2016.0,8251.223710317461,35294.0,401,69094.33088660422
214,037387f4-536b-4a7a-9e67-593a2cead636,170,2016.0,8724.449404761905,34969.0,401,69094.33088660422
215,03838573-80d5-46f9-b084-dd72ce087206,70,2016.0,908.751984126984,6790.0,401,69094.33088660422
216,0387ca5d-85d5-4063-9911-5f1a0b079f3c,300,2016.0,1504.796130952381,7673.0,401,69094.33088660422
217,0407fd9b-8edc-403b-941a-76f2f0e40999,50,2016.0,7131.081349206349,100772.0,401,69094.33088660422
218,04142da0-0dca-472c-bd23-c70bbd02bd3b,50,2016.0,6090.630952380952,27457.0,401,69094.33088660422
219,042781ed-a65f-4bf4-adf5-4b43a74fea2f,200,2016.0,6948.144345238095,28525.0,401,69094.33088660422
220,04281659-7d43-4fba-9150-bb545c907a87,50,2016.0,8254.689484126984,55791.0,401,69094.33088660422
221,048e96f1-d969-40a5-97d7-401b9af0084e,50,2016.0,6265.070932539683,26381.0,401,69094.33088660422
222,04ff5afb-9588-4439-a20a-d60f1ae3eaf6,50,2016.0,461.8353174603175,5374.0,401,69094.33088660422
223,05244011-1c05-42ee-8f32-bcbcaf66d237,300,2016.0,2633.561507936508,3380.0,401,69094.33088660422
224,0584b37e-e8da-4436-8c5e-d486b3e3b639,1000,2016.0,214.34871031746036,1388.0,401,69094.33088660422
225,067df93a-9ffa-489c-a9bf-4597e311a722,150,2016.0,6502.246031746032,26788.0,401,69094.33088660422
226,073d9013-25aa-4113-bad6-396520a01610,10,2016.0,359.35367063492066,482.0,401,69094.33088660422
227,08672dd8-6dd0-4799-80c7-694f7d829c96,500,2016.0,67680.97321428571,5236566.0,401,69094.33088660422
228,087ad4a0-65ff-478d-a1f8-e255959e8ebb,50,2016.0,10943.478174603177,32242.0,401,69094.33088660422
229,08cb834a-ab6c-48f1-849f-1afe242cefbe,50,2016.0,4842.741071428572,443873.0,401,69094.33088660422
230,095e25cd-4ab1-4676-9bea-ae2b9472d742,30,2016.0,462.6691468253968,519.0,401,69094.33088660422
231,0969d258-5380-49f3-9de1-3c48973497bd,300,2016.0,2526.833333333333,3508.0,401,69094.33088660422
232,0a7fa04b-0218-4fa6-bca6-b0f26c318756,50,2016.0,11452.915674603177,99665.0,401,69094.33088660422
