454.1666666666667,619.3333333333334,619.8333333333334,622.3333333333334,623.1666666666666,624.0,627.1666666666666,627.3333333333334,627.3333333333334,
454.1666666666667,619.3333333333334,619.8333333333334,622.3333333333334,623.1666666666666,624.0,627.1666666666666,627.3333333333334,627.3333333333334,
454.1666666666667,619.3333333333334,619.8333333333334,622.3333333333334,623.1666666666666,624.0,627.1666666666666,627.3333333333334,627.3333333333334,
337.8333333333333,338.0,338.1666666666667,339.0,339.5,339.5,339.8333333333333,340.3333333333333,340.8333333333333,
35.0,104.66666666666667,277.6666666666667,411.5,438.0,583.6666666666666,620.8333333333334,725.3333333333334,755.1666666666666,
18.333333333333332,24.166666666666668,27.5,35.666666666666664,43.0,52.333333333333336,59.0,61.333333333333336,61.5,
35.0,104.66666666666667,277.6666666666667,411.5,438.0,583.6666666666666,620.8333333333334,725.3333333333334,755.1666666666666,
35.0,71.16666666666667,143.16666666666666,214.33333333333334,215.66666666666666,217.33333333333334,218.5,222.0,223.16666666666666,
35.0,91.0,175.5,307.1666666666667,311.1666666666667,311.6666666666667,311.8333333333333,311.8333333333333,311.8333333333333,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,187.66666666666666,188.33333333333334,196.33333333333334,265.1666666666667,285.6666666666667,
35.0,117.0,130.83333333333334,141.83333333333334,144.16666666666666,146.66666666666666,151.83333333333334,212.66666666666666,237.0,
35.0,91.0,175.5,350.0,355.6666666666667,356.3333333333333,356.5,357.8333333333333,358.0,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,185.66666666666666,188.66666666666666,200.5,304.8333333333333,332.3333333333333,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,185.66666666666666,188.66666666666666,200.5,304.8333333333333,332.3333333333333,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,187.66666666666666,188.33333333333334,196.33333333333334,265.1666666666667,285.6666666666667,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,187.66666666666666,188.33333333333334,198.33333333333334,206.83333333333334,207.0,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,187.66666666666666,188.33333333333334,196.33333333333334,265.1666666666667,285.6666666666667,
18.333333333333332,24.166666666666668,27.5,35.666666666666664,43.0,52.333333333333336,59.0,61.333333333333336,61.5,
35.0,52.333333333333336,59.666666666666664,72.33333333333333,73.83333333333333,74.16666666666667,74.83333333333333,76.66666666666667,77.83333333333333,
35.0,71.16666666666667,144.16666666666666,174.33333333333334,174.66666666666666,174.66666666666666,175.16666666666666,176.83333333333334,178.5,
129.66666666666666,134.16666666666666,134.83333333333334,138.83333333333334,142.33333333333334,143.5,146.0,149.33333333333334,150.33333333333334,
129.66666666666666,134.16666666666666,134.83333333333334,138.83333333333334,142.33333333333334,143.5,146.0,149.33333333333334,150.33333333333334,
18.333333333333332,24.166666666666668,27.5,35.666666666666664,43.0,52.333333333333336,59.0,61.333333333333336,61.5,
35.0,104.66666666666667,239.5,333.3333333333333,410.0,443.3333333333333,449.0,449.1666666666667,449.1666666666667,
35.0,104.66666666666667,147.0,248.33333333333334,341.5,426.6666666666667,486.3333333333333,489.3333333333333,490.3333333333333,
35.0,104.66666666666667,239.5,333.3333333333333,410.0,443.3333333333333,449.0,449.1666666666667,449.1666666666667,
35.0,71.16666666666667,143.16666666666666,214.33333333333334,215.66666666666666,217.33333333333334,218.5,222.0,223.16666666666666,
35.0,117.0,130.83333333333334,202.5,241.0,241.33333333333334,242.33333333333334,242.83333333333334,242.83333333333334,
35.0,117.0,130.83333333333334,141.83333333333334,144.16666666666666,146.66666666666666,151.83333333333334,212.66666666666666,237.0,
35.0,91.0,175.5,350.0,355.6666666666667,356.3333333333333,356.5,357.8333333333333,358.0,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,185.66666666666666,188.66666666666666,200.5,304.8333333333333,332.3333333333333,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,185.66666666666666,188.66666666666666,200.5,304.8333333333333,332.3333333333333,
35.0,93.83333333333333,113.66666666666667,181.66666666666666,185.66666666666666,188.66666666666666,200.5,304.8333333333333,332.3333333333333,
230.83333333333334,232.5,233.83333333333334,238.16666666666666,243.66666666666666,245.0,262.5,364.6666666666667,384.8333333333333,256.5,266.8333333333333,272.5,276.0,278.8333333333333,293.1666666666667,301.3333333333333,307.3333333333333,307.8333333333333,
256.5,266.8333333333333,272.5,276.0,278.8333333333333,293.1666666666667,301.3333333333333,307.3333333333333,307.8333333333333,
