34 0 1 4 91
31 1 1 5 94
27 0 0 5 94
35 0 1 4 91
31 1 1 5 95
26 0 0 6 59
31 1 1 5 96
27 0 0 6 59
35 0 1 4 92
31 1 1 5 97
32 1 1 5 97
28 0 0 5 94
35 0 1 5 92
29 0 0 5 94
33 1 1 5 97
27 0 0 6 60
29 0 0 5 95
33 1 1 5 98
29 0 0 5 96
28 0 0 6 60
39 0 2 4 76
33 1 1 5 99
29 0 0 5 97
29 0 0 5 98
30 1 2 6 71
30 1 2 7 71
31 1 2 7 71
40 0 2 4 76
31 1 2 7 72
29 0 0 6 60
40 0 2 4 77
29 0 0 5 99
31 1 2 7 73
35 0 1 5 93
40 0 3 4 77
29 0 0 6 61
29 0 0 6 62
29 0 0 6 63
29 0 0 5 100
29 0 0 6 64
29 0 0 5 101
30 0 0 5 101
31 0 0 5 101
32 0 0 5 101
29 0 0 6 65
30 0 0 6 65
30 0 0 6 66
31 0 0 6 66
31 0 0 6 67
34 1 1 5 99
31 0 0 6 68
32 0 0 6 68
33 0 0 6 68
31 1 2 7 74
33 0 0 5 101
33 0 0 5 102
34 0 0 5 102
34 1 1 5 100
31 1 2 7 75
35 1 1 5 100
34 0 0 6 68
31 1 2 7 76
35 0 0 6 68
32 1 2 7 76
36 1 1 5 100
34 0 0 5 103
32 1 2 7 77
33 1 2 7 77
34 0 0 6 103
34 1 2 7 77
35 0 1 5 94
34 0 0 6 104
35 0 1 5 95
35 0 1 5 96
35 1 2 7 77
35 0 0 6 104
35 1 2 7 78
36 0 0 6 104
35 0 1 5 97
36 0 1 5 97
35 1 2 7 79
36 0 0 6 105
36 0 0 6 106
37 0 0 6 106
35 1 2 7 80
35 1 2 7 81
37 0 0 6 107
37 0 0 6 108
36 1 2 7 81
36 0 1 5 98
37 0 0 6 109
38 0 0 6 109
41 0 3 4 77
38 0 0 6 110
36 0 1 5 99
36 1 2 7 82
39 0 0 6 110
36 0 1 5 100
39 0 0 7 110
39 0 0 7 111
37 0 1 5 100
39 0 0 7 112
37 0 1 5 101
40 0 0 7 112
36 1 2 7 83
41 0 0 7 112
38 0 1 5 101
41 0 0 7 113
42 0 0 7 113
39 0 1 5 101
42 0 0 7 114
42 0 0 7 115
41 0 3 4 78
43 0 0 7 115
36 1 2 7 84
43 0 0 7 116
43 0 0 7 117
36 1 2 7 85
43 0 0 7 118
37 1 2 7 85
39 0 1 5 102
39 0 1 5 103
37 1 2 7 86
39 0 1 5 104
41 0 3 4 79
37 1 2 8 86
40 0 1 5 104
38 1 2 8 86
41 0 1 5 104
42 0 1 5 104
43 0 1 5 104
41 0 3 4 80
44 0 1 5 104
42 0 3 4 80
44 0 1 5 105
42 0 4 4 80
39 1 2 8 86
44 0 0 7 118
39 1 2 8 87
40 1 2 8 87
41 1 2 8 87
